City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description
343,Snasa,NO,64.2457,12.3778,31.17,84,91,19.84,light snow
344,Konotop,UA,51.2403,33.2026,1.69,99,83,3.69,broken clouds
345,Erzin,TR,36.9559,36.2,41.52,73,0,2.21,clear sky
346,Basco,PH,20.4487,121.9702,72.59,75,96,27.07,overcast clouds
347,Ust-Kan,RU,50.9276,84.761,12.54,69,3,4.09,clear sky
348,Oshawa,CA,43.9001,-78.8496,12.31,76,100,5.75,overcast clouds
349,Anloga,GH,5.7947,0.8973,79.02,82,1,8.28,clear sky
350,Trelew,AR,-43.249,-65.3051,56.48,62,39,11.25,scattered clouds
351,Bolitoc,PH,15.7395,119.8769,85.57,56,90,3.91,overcast clouds
352,Mabaruma,GY,8.2,-59.7833,71.94,93,18,2.59,few clouds
353,Udachnyy,RU,66.4167,112.4,-19.97,99,79,4.41,broken clouds
354,Beyneu,KZ,45.3167,55.2,37.51,89,99,7.27,overcast clouds
355,Shakawe,BW,-18.3667,21.85,66.38,94,84,3.94,broken clouds
356,Saint-Michel-Des-Saints,CA,46.6834,-73.9159,-1.41,93,100,2.71,overcast clouds
357,Camp Verde,US,34.5636,-111.8543,43.23,31,0,7.2,clear sky
358,Muros,ES,42.7762,-9.0603,51.24,74,57,14.79,broken clouds
359,Neryungri,RU,56.6709,124.6491,0.28,91,100,13.18,overcast clouds
360,Bathsheba,BB,13.2167,-59.5167,75.81,69,20,10.36,few clouds
361,Kaspiyskiy,RU,45.3929,47.3707,34.29,84,100,18.19,overcast clouds
362,Salinopolis,BR,-0.6136,-47.3561,77.07,88,100,5.14,light rain
363,Azad Shahr,IR,34.7909,48.5707,28.96,69,75,9.22,broken clouds
364,Uelzen,DE,52.9667,10.5667,39.22,82,100,15.75,overcast clouds
365,Hailar,CN,49.2,119.7,6.17,80,100,10.36,overcast clouds
366,Qaqortoq,GL,60.7167,-46.0333,1.9,48,3,25.39,clear sky
367,Tual,ID,-5.6667,132.75,83.8,77,100,16.6,overcast clouds
368,Tazovskiy,RU,67.4667,78.7,5.36,96,100,7.54,overcast clouds
369,Deloraine,AU,-41.5333,146.6667,75.15,60,82,3.71,broken clouds
370,Port Shepstone,ZA,-30.7414,30.455,70.0,91,100,3.6,moderate rain
371,Hovd,MN,48.0056,91.6419,-3.44,77,4,2.91,clear sky
372,Sitka,US,57.0531,-135.33,42.69,75,100,8.05,overcast clouds
373,Turukhansk,RU,65.8167,87.9833,14.61,94,100,12.62,light snow
374,Lebanon,US,36.2081,-86.2911,28.58,87,100,9.22,overcast clouds
375,Shenzhen,CN,22.5455,114.0683,66.07,77,76,4.63,broken clouds
376,Lom Sak,TH,16.7798,101.2422,84.09,43,75,6.91,broken clouds
377,Rangapara,IN,26.8167,92.65,61.05,71,100,9.08,overcast clouds
378,Isla Aguada,MX,18.7833,-91.4667,74.03,87,29,26.06,scattered clouds
379,Hounde,BF,11.5,-3.5167,67.08,16,3,7.78,clear sky
380,Fengzhen,CN,40.4394,113.1536,18.28,28,14,5.73,few clouds
381,Mandvi,IN,22.8333,69.3667,71.19,58,3,9.13,clear sky
382,Whitehorse,CA,60.7161,-135.0538,-0.18,77,0,8.01,clear sky
383,Grenville,GD,12.1167,-61.6167,77.05,70,1,13.04,clear sky
384,Manta,EC,-0.95,-80.7333,76.78,88,40,2.3,scattered clouds
385,Salalah,OM,17.0151,54.0924,73.49,64,75,4.61,broken clouds
386,Pandan,PH,14.0453,124.1694,78.26,81,100,18.63,overcast clouds
387,Lensk,RU,60.7253,114.9278,6.24,88,99,7.94,overcast clouds
388,Taoudenni,ML,22.6783,-3.9836,61.74,16,51,10.13,broken clouds
389,Shitanjing,CN,39.2342,106.3439,18.43,32,100,5.91,overcast clouds
390,Waslala,NI,13.2333,-85.3833,65.62,86,9,1.14,clear sky
391,Goderich,CA,43.7501,-81.7165,11.91,85,100,4.61,overcast clouds
392,Hibbing,US,47.4272,-92.9377,-12.55,45,0,0.0,clear sky
393,Guerrero,MX,17.6667,-100.0,63.16,78,46,5.23,scattered clouds
394,Kalmunai,LK,7.4167,81.8167,80.67,65,66,4.92,broken clouds
395,Chapais,CA,49.7834,-74.8492,-15.02,98,100,2.98,overcast clouds
396,Puerto Escondido,MX,15.85,-97.0667,77.83,78,0,0.0,clear sky
397,Povenets,RU,62.8487,34.8262,9.68,92,100,14.03,light snow
398,Paidha,UG,2.4167,30.9855,68.7,37,100,1.99,overcast clouds
399,Pacific Grove,US,36.6177,-121.9166,54.57,66,0,1.99,clear sky
400,Werda,BW,-25.2667,23.2833,70.2,75,21,7.14,few clouds
401,Sal Rei,CV,16.1833,-22.9167,68.56,81,0,17.81,clear sky
402,Hirara,JP,24.8,125.2833,64.26,63,75,14.97,broken clouds
403,Nantucket,US,41.2835,-70.0995,35.15,94,100,19.82,overcast clouds
404,Nabire,ID,-3.3667,135.4833,85.8,67,99,8.5,overcast clouds
405,Almaty,KZ,43.25,76.95,21.11,93,100,2.24,mist
406,Belmonte,BR,-15.8631,-38.8828,79.3,89,100,6.89,overcast clouds
407,Sioux Lookout,CA,50.1001,-91.917,-7.22,76,20,3.44,few clouds
408,Henties Bay,NA,-22.116,14.2845,65.86,84,100,3.78,overcast clouds
409,Ponta Delgada,PT,37.7333,-25.6667,57.92,67,20,6.91,few clouds
410,Acajutla,SV,13.5928,-89.8275,78.01,72,37,9.06,scattered clouds
411,Vilshofen,DE,48.6333,13.1833,39.2,85,92,10.27,overcast clouds
412,San Jeronimo,PE,-11.9472,-75.2829,49.96,91,99,3.96,overcast clouds
413,Korla,CN,41.7597,86.1469,28.58,38,100,6.55,overcast clouds
414,Kuching,MY,1.55,110.3333,88.02,66,40,3.44,scattered clouds
415,Stepnyak,KZ,52.8339,70.7803,14.43,72,99,8.14,overcast clouds
416,Gazanjyk,TM,39.2446,55.5154,50.38,47,24,9.1,few clouds
417,Grindavik,IS,63.8424,-22.4338,28.35,63,100,27.63,snow
418,Sechura,PE,-5.5569,-80.8222,70.52,84,35,8.61,scattered clouds
419,Ternate,ID,0.8,127.4,85.62,68,96,5.84,overcast clouds
420,Coos Bay,US,43.3665,-124.2179,48.99,99,100,0.0,overcast clouds
421,Haverhill,US,42.7762,-71.0773,24.37,87,100,4.0,overcast clouds
422,High Level,CA,58.5169,-117.136,-3.89,77,100,6.91,light snow
423,Kalevala,RU,65.2,31.1667,18.99,93,100,13.98,light snow
424,Kungurtug,RU,50.5994,97.5228,2.5,86,33,1.43,scattered clouds
425,Tucumcari,US,35.1717,-103.725,22.84,74,0,4.61,clear sky
426,Risch,CH,47.1405,8.441,42.91,88,100,3.44,overcast clouds
427,Makokou,GA,0.5738,12.8642,67.62,98,56,1.83,broken clouds
428,Nerl,RU,56.6628,40.3893,-1.19,99,72,5.1,broken clouds
429,Banka,IN,24.8833,86.9167,63.23,63,79,11.01,broken clouds
430,Farsund,NO,58.0948,6.8047,42.06,2,27,20.98,scattered clouds
431,Chickasha,US,35.0526,-97.9364,25.12,86,0,3.44,clear sky
432,Urengoy,RU,65.9667,78.3667,9.97,95,100,10.89,overcast clouds
433,Shubarshi,KZ,48.5872,57.1869,27.37,89,100,15.32,overcast clouds
434,Pisco,PE,-13.7,-76.2167,66.25,82,0,4.61,clear sky
435,Tefe,BR,-3.3542,-64.7114,71.78,99,100,2.08,moderate rain
436,Graaff-Reinet,ZA,-32.2522,24.5308,57.92,89,42,4.54,scattered clouds
437,Devils Lake,US,48.1128,-98.8651,-5.06,81,100,11.01,overcast clouds
438,Kedougou,SN,12.5579,-12.1743,72.37,16,0,3.33,clear sky
439,Jieshi,CN,22.8134,115.8257,58.95,65,64,10.02,broken clouds
440,Shenjiamen,CN,29.9576,122.298,43.97,61,50,17.16,scattered clouds
441,Kosonsoy,UZ,41.2561,71.5508,32.56,16,84,2.66,broken clouds
442,Roebourne,AU,-20.7833,117.1333,92.35,56,77,17.83,broken clouds
443,Durban,ZA,-29.8579,31.0292,69.93,99,100,1.99,moderate rain
444,Caravelas,BR,-17.7125,-39.2481,75.06,91,100,4.97,overcast clouds
445,Caucaia,BR,-3.7361,-38.6531,81.03,76,75,5.75,broken clouds
446,Edd,ER,13.9297,41.6925,77.7,76,1,11.14,clear sky
447,Hobyo,SO,5.3505,48.5268,77.65,62,32,17.25,scattered clouds
448,Cortes,ES,41.9395,-1.4396,49.6,74,100,15.55,overcast clouds
449,Rawalpindi,PK,33.6007,73.0679,53.26,41,0,3.18,clear sky
450,Mastic Beach,US,40.7668,-72.8521,31.17,89,100,4.0,mist
451,Chakia,IN,26.4167,85.05,61.57,68,78,4.56,broken clouds
452,Henderson,US,36.0397,-114.9819,50.14,26,0,0.0,clear sky
453,Tambacounda,SN,13.7539,-13.7586,69.85,28,0,5.75,clear sky
454,Paka,MY,4.6374,103.4368,85.93,74,40,11.5,scattered clouds
455,Skelleftea,SE,64.7507,20.9528,32.36,69,100,8.05,overcast clouds
456,Sangar,RU,63.9242,127.4739,-25.49,95,98,1.3,overcast clouds
457,Marsaxlokk,MT,35.8419,14.5431,57.07,88,0,10.36,clear sky
458,Tessaoua,NE,13.7574,7.9874,54.73,21,0,10.71,clear sky
459,Muzhi,RU,65.3667,64.6667,-3.39,92,11,4.65,few clouds
460,Umm Kaddadah,SD,13.6017,26.6876,54.82,28,2,20.13,clear sky
461,Jacareacanga,BR,-6.2222,-57.7528,73.09,98,100,2.19,overcast clouds
462,Caluquembe,AO,-13.7833,14.6833,59.74,72,100,2.62,overcast clouds
463,Bilma,NE,18.6853,12.9164,53.04,27,2,5.12,clear sky
464,Laguna,US,38.421,-121.4238,54.34,69,0,0.0,clear sky
465,Hurricane,US,37.1753,-113.2899,41.02,39,0,5.14,clear sky
466,Richards Bay,ZA,-28.783,32.0377,71.42,90,100,14.47,light rain
467,Obo,CF,5.3998,26.4869,71.69,22,100,7.23,overcast clouds
468,Solnechnyy,RU,50.7214,136.6319,8.94,89,100,2.19,overcast clouds
469,Syasstroy,RU,60.1367,32.5691,11.88,88,91,15.01,overcast clouds
470,Kropotkin,RU,45.4375,40.5756,29.79,95,93,13.91,snow
471,Sarkand,KZ,45.41,79.9186,27.23,71,7,1.48,clear sky
472,Tacuarembo,UY,-31.7333,-55.9833,73.18,72,97,1.95,overcast clouds
473,Lashio,MM,22.9333,97.75,73.49,32,30,4.54,scattered clouds
474,Severomuysk,RU,56.1481,113.4267,-5.57,93,71,5.55,broken clouds
475,Abapo,BO,-18.8333,-63.4667,65.59,97,81,2.17,broken clouds
476,San Carlos De Bariloche,AR,-41.1456,-71.3082,55.56,66,82,0.36,broken clouds
477,Miroslovesti,RO,47.15,26.65,38.86,68,71,2.86,broken clouds
478,Ayan,RU,56.45,138.1667,-0.04,68,58,13.82,broken clouds
479,Kruisfontein,ZA,-34.0033,24.7314,64.89,79,78,3.62,broken clouds
480,Mill Valley,US,37.906,-122.545,56.19,60,35,1.99,scattered clouds
481,Clyde River,CA,70.4692,-68.5914,-10.97,70,0,4.61,clear sky
482,Xuddur,SO,4.1213,43.8894,73.04,45,16,21.09,few clouds
483,Alekseyevka,RU,50.6309,38.6903,3.4,97,57,6.15,broken clouds
484,Yellowknife,CA,62.456,-114.3525,-26.45,78,100,6.91,overcast clouds
485,Atambua,ID,-9.1061,124.8925,82.35,68,78,5.53,broken clouds
486,Sisimiut,GL,66.9395,-53.6735,0.72,84,100,17.47,overcast clouds
487,Kloulklubed,PW,7.0419,134.2556,86.5,81,40,19.6,scattered clouds
488,Athabasca,CA,54.7169,-113.2854,4.06,98,100,3.2,overcast clouds
489,Truro,GB,50.2653,-5.0544,47.48,71,75,13.8,broken clouds
490,Tarakan,ID,3.3,117.6333,81.93,70,88,6.31,overcast clouds
491,Oktyabrskoye,RU,43.0645,44.7417,26.74,100,100,8.95,snow
492,Dvinskoy,RU,62.1535,45.1175,-13.52,100,85,2.98,overcast clouds
493,Rastede,DE,53.25,8.2,39.0,84,87,14.12,overcast clouds
494,Otradnyy,RU,53.376,51.3452,28.06,96,100,6.67,overcast clouds
495,Kaohsiung,TW,22.6163,120.3133,73.35,62,20,4.0,few clouds
496,Ushtobe,KZ,45.2514,77.9838,22.59,71,7,7.63,clear sky
497,Hohhot,CN,40.8106,111.6522,19.69,38,0,8.95,clear sky
498,Hirado,JP,33.3597,129.5531,41.36,61,100,27.0,overcast clouds
499,Camana,PE,-16.6228,-72.7111,70.43,84,74,7.05,broken clouds
500,Paragominas,BR,-2.9667,-47.4833,71.47,100,100,0.87,overcast clouds
501,Nador,MA,35.174,-2.9287,61.05,51,0,10.36,clear sky
502,Saint-Augustin,CA,51.226,-58.6502,-9.22,85,100,9.66,overcast clouds
503,Marienburg,PL,54.0359,19.0266,38.12,93,100,17.2,light rain
504,Mazagao,BR,-0.115,-51.2894,78.85,97,100,3.51,light rain
505,Lynn Haven,US,30.2455,-85.6483,44.58,94,100,4.0,overcast clouds
506,Sesheke,ZM,-17.4759,24.2968,66.09,93,100,3.4,overcast clouds
507,Mao,ES,39.8885,4.2658,46.96,93,0,3.44,clear sky
508,Gamboma,CG,-1.8764,15.8644,72.73,82,95,1.86,overcast clouds
509,Quixeramobim,BR,-5.1992,-39.2928,73.63,88,63,3.65,broken clouds
510,Verkhoyansk,RU,67.5447,133.385,-29.74,97,73,0.43,broken clouds
511,Kijabe,KE,-0.933,36.5758,61.41,48,90,2.59,overcast clouds
512,Monrovia,LR,6.3005,-10.7969,74.97,87,12,3.76,few clouds
513,Olinda,BR,-8.0089,-34.8553,82.13,65,20,4.61,few clouds
514,Guiyang,CN,26.5833,106.7167,37.89,75,100,8.95,overcast clouds
515,Puqi,CN,29.7167,113.8833,51.08,53,7,7.52,clear sky
516,Sakyla,FI,61.0333,22.3333,32.56,99,100,4.52,light snow
517,Sampit,ID,-2.5333,112.95,91.31,53,97,2.39,overcast clouds
518,Vadso,NO,70.0744,29.7487,14.88,92,100,24.56,light snow
519,Maltahohe,NA,-24.8333,16.9833,70.38,49,23,11.01,few clouds
520,Luderitz,NA,-26.6481,15.1594,67.64,75,94,3.38,overcast clouds
521,Erdenet,MN,49.0333,104.0833,7.97,72,12,4.34,few clouds
522,Santa Ines,BR,-3.6667,-45.38,71.67,99,100,1.9,overcast clouds
523,Kedrovyy,RU,56.1667,91.8167,23.41,79,100,9.66,overcast clouds
524,Brae,GB,60.3964,-1.353,40.91,66,100,21.61,overcast clouds
525,Masvingo,ZW,-20.0637,30.8277,64.22,97,95,8.57,light rain
526,Chernyshevskiy,RU,63.0128,112.4714,-9.36,94,89,3.24,overcast clouds
527,Graneros,CL,-34.0667,-70.7333,62.96,65,0,2.73,clear sky
528,Beidao,CN,34.5686,105.8933,31.5,70,100,3.4,overcast clouds
529,Nkongsamba,CM,4.9547,9.9404,63.81,81,8,0.92,clear sky
530,Karpogory,RU,64.0019,44.4451,-7.96,100,78,4.79,broken clouds
531,Dumbravita,RO,45.7667,25.4333,22.91,20,72,0.51,broken clouds
532,Batie,BF,9.8833,-2.9167,68.23,17,3,4.81,clear sky
533,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,71.35,97,100,4.47,overcast clouds
534,Maradi,NE,13.5,7.1017,55.36,18,0,11.65,clear sky
535,Loikaw,MM,19.6742,97.2094,81.34,33,56,7.85,broken clouds
536,Hambantota,LK,6.1241,81.1185,82.74,78,66,8.05,broken clouds
537,Manokwari,ID,-0.8667,134.0833,84.51,68,75,10.2,broken clouds
538,Koshurnikovo,RU,54.1667,93.3,10.67,79,100,2.1,overcast clouds
539,Kirensk,RU,57.7853,108.1119,14.2,90,100,8.86,overcast clouds
540,Kenora,CA,49.8167,-94.4337,-6.41,84,20,2.3,few clouds
541,Bowmore,US,34.9421,-79.3031,60.64,77,0,13.8,clear sky
542,Saint-Louis,SN,16.3333,-15.0,71.11,10,0,9.53,clear sky
543,Japura,ID,-0.3167,102.35,85.55,64,100,3.15,light rain
544,Mananara,MG,-16.1667,49.7667,80.2,73,100,11.45,overcast clouds
545,Dinghai,CN,26.2847,119.7936,47.32,63,96,21.16,overcast clouds
546,Labuhan,ID,-6.8844,112.2051,84.9,72,41,11.41,scattered clouds
547,Kaz,RU,52.9113,87.3105,20.93,80,33,1.66,scattered clouds
548,Caiaponia,BR,-16.9567,-51.8103,68.65,91,90,0.85,overcast clouds
549,Ridgecrest,US,35.6225,-117.6709,45.16,33,0,8.05,clear sky
550,Bar Harbor,US,44.3876,-68.2039,17.98,84,100,3.0,mist
551,Kashin,RU,57.3592,37.6081,-2.33,100,100,3.47,overcast clouds
552,Yenotayevka,RU,47.2456,47.0281,30.2,89,100,13.4,overcast clouds
553,Waingapu,ID,-9.6567,120.2641,84.51,71,60,13.04,broken clouds
554,Santa Maria,BR,-29.6842,-53.8069,72.72,89,76,2.59,broken clouds
555,Alta Floresta,BR,-9.8756,-56.0861,70.57,97,39,1.72,scattered clouds
556,Canon City,US,38.441,-105.2424,30.18,68,0,0.0,clear sky
557,Sibu,MY,2.3,111.8167,88.11,66,40,5.99,scattered clouds
558,Brewster,US,41.3973,-73.6171,28.15,88,100,8.05,overcast clouds
559,Axim,GH,4.8699,-2.2405,78.06,84,26,2.28,scattered clouds
560,Tafalla,ES,42.5269,-1.6745,45.48,84,100,5.88,overcast clouds
561,Serpneve,UA,46.3009,29.0196,30.56,67,43,6.69,scattered clouds
562,Oranjestad,AW,12.524,-70.027,78.75,73,20,10.36,few clouds
563,Husavik,IS,66.0449,-17.3389,15.71,94,98,7.85,overcast clouds
564,Ciudad Bolivar,VE,8.1222,-63.5497,77.11,68,55,11.23,broken clouds
565,Evans,US,33.5337,-82.1307,48.76,75,75,5.01,broken clouds
566,Trelaze,FR,47.45,-0.4667,36.48,92,33,0.0,scattered clouds
567,Lunenburg,CA,44.3835,-64.3155,30.22,95,100,13.13,snow
568,Majene,ID,-3.5403,118.9707,86.61,62,96,3.09,overcast clouds
569,Broome,US,42.2506,-75.833,14.77,85,100,8.05,overcast clouds
570,Huarmey,PE,-10.0681,-78.1522,70.32,85,57,7.52,broken clouds
571,Meulaboh,ID,4.1363,96.1285,84.99,64,87,4.56,overcast clouds
572,Inta,RU,66.0317,60.1659,-0.45,99,98,5.03,overcast clouds
573,Yenagoa,NG,4.9247,6.2642,75.85,92,15,2.06,few clouds
574,Kualakapuas,ID,-3.0091,114.3876,87.96,56,91,3.47,overcast clouds
575,Ruteng,ID,-8.6136,120.4721,72.34,76,96,3.15,overcast clouds
576,Galbshtadt,RU,53.2264,78.9845,7.68,82,39,8.66,scattered clouds
577,Massakory,TD,12.996,15.7293,60.42,25,2,16.46,clear sky
578,Sidney,AU,-33.8679,151.2073,78.24,60,75,5.99,broken clouds
579,Chifeng,CN,42.2683,118.9636,23.61,38,3,18.66,clear sky
580,Yeniseysk,RU,58.4497,92.1703,22.3,94,100,9.15,light snow
581,Pacifica,US,37.6138,-122.4869,56.14,62,40,3.0,scattered clouds
582,Lodja,CD,-3.4833,23.4333,67.44,92,91,2.46,overcast clouds
583,Belfast,GB,54.5833,-5.9333,39.02,82,40,12.66,scattered clouds
584,Licheng,CN,23.2955,113.8284,51.73,57,86,4.05,overcast clouds
585,Suluq,LY,31.6682,20.2521,49.53,79,2,4.45,clear sky
586,Saldanha,ZA,-33.0117,17.9442,57.25,71,1,8.19,clear sky
587,Vila Do Maio,CV,15.1333,-23.2167,70.59,80,0,17.29,clear sky
588,Verkhnevilyuysk,RU,63.4453,120.3167,-8.37,89,78,2.42,broken clouds
589,Glenwood Springs,US,39.5505,-107.3248,17.06,85,6,0.78,clear sky
590,Bhigvan,IN,18.3167,74.7667,75.85,26,58,7.99,broken clouds
591,Chabahar,IR,25.2919,60.643,71.76,60,0,7.78,clear sky
592,Kapoeta,SS,4.7717,33.5903,79.66,34,100,2.57,overcast clouds
593,Gushikawa,JP,26.3544,127.8686,62.6,49,75,12.66,broken clouds
594,Walvis Bay,NA,-22.9575,14.5053,66.09,84,76,3.56,broken clouds
595,Old Shinyanga,TZ,-3.55,33.4,63.41,93,100,2.21,overcast clouds
596,Doha,QA,25.2867,51.5333,66.18,77,0,8.05,clear sky
597,Bestobe,KZ,52.4994,73.0975,10.4,76,95,5.73,overcast clouds
598,Cameron Park,US,38.6688,-120.9872,51.73,68,39,1.99,scattered clouds
599,Miri,MY,4.4148,114.0089,87.94,70,40,5.75,scattered clouds
600,Angoche,MZ,-16.2325,39.9086,77.23,83,99,9.06,overcast clouds
601,A Coruna,ES,43.3713,-8.396,50.58,89,100,3.0,overcast clouds
602,Berdigestyakh,RU,62.0989,126.6992,-10.17,94,87,4.59,overcast clouds
603,Jibuti,DJ,11.5,42.5,60.22,39,42,1.95,scattered clouds
604,Teguise,ES,29.0605,-13.564,61.02,68,0,9.22,clear sky
605,Benghazi,LY,32.1167,20.0667,55.71,68,2,9.6,clear sky
606,Puerto Penasco,MX,31.3167,-113.5333,54.91,23,35,5.99,scattered clouds
607,Ashford,GB,51.1459,0.8728,39.72,88,0,9.22,clear sky
608,Lazaro Cardenas,MX,17.9583,-102.2,71.13,83,9,3.4,clear sky
609,Berberati,CF,4.2612,15.7922,63.32,26,98,1.92,overcast clouds
610,San Vicente,AR,-26.6167,-54.1333,66.83,97,33,1.86,light rain
611,Hope Mills,US,34.9704,-78.9453,64.49,85,0,12.66,clear sky
612,Araria,IN,26.15,87.5167,56.7,91,100,7.94,overcast clouds
613,Gornoye Loo,RU,43.7129,39.6049,29.98,80,92,5.44,snow
614,Thinadhoo,MV,0.5333,72.9333,82.04,70,100,11.5,overcast clouds
615,Tornio,FI,65.8481,24.1466,24.82,94,100,16.4,light snow
616,Rochester,US,43.1548,-77.6156,18.09,89,75,1.01,broken clouds
617,Nishihara,JP,26.1842,127.7558,62.65,53,75,14.97,broken clouds
618,Santiago Del Estero,AR,-27.7951,-64.2615,71.31,81,62,3.06,broken clouds
619,Khor,RU,47.8861,134.9464,-2.07,91,100,7.54,overcast clouds
620,Qasigiannguit,GL,68.8193,-51.1922,10.65,87,100,8.34,overcast clouds
621,Formosa,AR,-26.1775,-58.1781,75.18,100,100,0.0,moderate rain
622,Krutinka,RU,56.0055,71.5113,21.27,78,100,9.73,overcast clouds
623,Aykhal,RU,66.0,111.5,-14.3,99,85,5.75,overcast clouds
624,Grajewo,PL,53.6473,22.4554,34.48,99,100,16.69,light snow
625,Valera,VE,9.3178,-70.6036,68.45,87,3,4.92,clear sky
626,Astoria,US,46.1879,-123.8313,45.86,96,93,1.01,overcast clouds
627,Rundu,NA,-17.9333,19.7667,66.4,93,98,3.74,overcast clouds
628,Leninsk,RU,48.7119,45.1994,26.46,89,100,10.45,overcast clouds
629,Saint-Paul,RE,-21.0096,55.2707,84.31,80,100,17.98,light rain
630,Goundam,ML,16.4145,-3.6708,59.88,16,0,9.35,clear sky
631,San Buenaventura,MX,27.0833,-101.5333,36.48,46,2,0.54,clear sky
632,Estelle,US,29.8458,-90.1067,37.4,76,100,11.5,overcast clouds
633,Luan,CH,46.3592,6.9759,37.56,89,100,1.07,overcast clouds
634,Chaiyaphum,TH,15.75,102.0,79.93,44,79,14.81,broken clouds
635,Yar-Sale,RU,66.8333,70.8333,-0.83,100,90,5.84,overcast clouds
636,Kargasok,RU,59.0556,80.8572,23.04,94,100,11.34,light snow
637,Uthai Thani,TH,15.3833,99.55,79.75,40,93,7.85,overcast clouds
638,Kodinsk,RU,58.6881,99.1844,20.25,91,100,8.03,overcast clouds
639,Port-Cartier,CA,50.0334,-66.8654,-1.25,87,100,7.67,overcast clouds
640,Mendeleyevo,RU,56.0333,37.2167,17.28,86,100,6.71,mist
641,Enshi,CN,30.3,109.4833,49.59,58,95,0.6,overcast clouds
642,Arkhipovka,RU,56.6629,41.2543,3.24,96,25,6.87,scattered clouds
643,Dehu,IN,18.7167,73.7667,73.96,30,55,7.81,broken clouds
644,Kichera,RU,55.9375,110.0997,6.22,90,100,3.36,overcast clouds
645,Lamesa,US,32.7376,-101.951,31.26,47,0,2.39,clear sky
646,Slave Lake,CA,55.2834,-114.769,3.18,85,100,5.75,overcast clouds
647,Dori,BF,14.0354,-0.0345,60.57,13,2,10.42,clear sky
648,Gwadar,PK,25.1216,62.3254,70.63,58,0,10.85,clear sky
649,Bayir,TR,37.2687,28.2167,28.92,65,0,4.79,clear sky
650,Wabana,CA,47.6332,-52.9481,32.56,99,100,10.36,freezing rain
651,Tokur,RU,53.1333,132.9,-1.86,81,86,4.23,overcast clouds
652,Port Augusta,AU,-32.5,137.7667,91.71,19,7,13.87,clear sky
653,Ambikapur,IN,23.1167,83.2,65.19,27,0,6.69,clear sky
654,Jiwani,PK,25.05,61.7417,72.09,54,0,11.18,clear sky
655,Guasdualito,VE,7.2424,-70.7324,77.0,78,95,3.44,overcast clouds
656,Umm Lajj,SA,25.0213,37.2685,61.23,49,45,8.34,scattered clouds
657,Aswan,EG,24.0934,32.907,51.1,53,0,6.91,clear sky
658,Gawler,AU,-34.6,138.7333,90.1,26,79,4.65,broken clouds
659,Dukhovshchina,RU,55.1919,32.4111,-1.28,100,100,6.24,overcast clouds
660,Izumo,JP,35.3667,132.7667,39.09,52,75,20.71,broken clouds
661,Zheleznodorozhnyy,RU,55.7503,38.0042,18.01,100,89,2.71,overcast clouds
662,Dwarka,IN,22.2394,68.9678,72.54,52,11,9.4,few clouds
663,Raymondville,US,26.4815,-97.7831,43.02,62,2,14.58,clear sky
664,Maraba,BR,-5.3686,-49.1178,73.58,100,100,0.0,moderate rain
665,Santa Cruz,BO,-17.8,-63.1667,74.66,94,75,11.5,broken clouds
666,Mahibadhoo,MV,3.7833,72.9667,81.95,69,19,9.31,few clouds
667,Gimli,CA,50.6336,-96.9907,-9.56,70,100,8.05,overcast clouds
668,Portland,US,45.5234,-122.6762,49.6,89,75,4.0,broken clouds
669,Rawson,AR,-43.3002,-65.1023,57.54,61,56,15.03,broken clouds
670,San Rafael,AR,-34.6177,-68.3301,63.3,66,53,7.0,broken clouds
671,Dombarovskiy,RU,50.7587,59.5386,19.45,87,100,16.04,overcast clouds
672,Galle,LK,6.0367,80.217,82.44,66,44,1.01,scattered clouds
673,Torrevieja,ES,37.9787,-0.6822,57.52,80,93,1.01,overcast clouds
674,Vermilion,US,40.1667,-87.7506,16.14,75,40,11.99,scattered clouds
675,Parrita,CR,9.5201,-84.3225,82.17,77,39,4.0,scattered clouds
676,Manicore,BR,-5.8092,-61.3003,72.48,100,100,2.53,heavy intensity rain
677,Aloleng,PH,16.1307,119.7824,83.98,59,68,10.09,broken clouds
678,Litovko,RU,49.2361,135.1742,5.14,85,100,3.04,overcast clouds
679,Severo-Yeniseyskiy,RU,60.3725,93.0408,16.72,93,100,9.84,light snow
680,Monte Carmelo,BR,-18.7247,-47.4986,67.19,92,76,1.92,broken clouds
681,Tarko-Sale,RU,64.9225,77.785,12.2,94,100,13.49,overcast clouds
682,Bereda,ES,43.2686,-7.5406,46.42,100,73,5.21,broken clouds
683,Marsh Harbour,BS,26.5412,-77.0636,72.88,62,0,7.09,clear sky
684,Sindou,BF,10.6667,-5.1667,68.49,15,7,5.28,clear sky
685,Dergachi,RU,51.2328,48.7659,29.91,98,100,6.11,overcast clouds
686,Dhanwar,IN,24.4167,85.9833,62.2,55,29,10.36,scattered clouds
687,Naze,JP,28.3667,129.4833,56.32,63,99,17.02,overcast clouds
688,Manggar,ID,-2.8833,108.2667,81.88,75,100,7.05,heavy intensity rain
689,Lebyazhye,RU,55.2689,66.4947,20.98,81,100,10.2,overcast clouds
690,Ellisras,ZA,-23.6649,27.7443,70.77,78,100,5.32,light rain
691,Dublin,US,37.7021,-121.9358,55.26,70,0,3.44,clear sky
692,Chapada Dos Guimaraes,BR,-15.4606,-55.7497,73.06,89,66,3.83,broken clouds
